"id","title","location","date","price","currency","beds","description","image_url"
3762,"Apartment for Rent Above Ground with Large Patio, All Year BBQ","City of Toronto","2022-09-09","2750","$","1","Apartment for Rent Luxury in the 401/Kingston Rd area in Scarborough. Very close to all TTC, GO Train, shopping. 10 minutes away from University Of Toronto, Centennial College Campuses. Very quiet ...","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3763,"Downtown new 1 bedroom condo","City of Toronto","2022-09-09","2600","$","1","This one-year-old condo is located in the heart of the city. With its high-end condos, abundant green space, parks, and historic sites, Fort York is a safe downtown neighborhood. Gorgeous ...","https://ca.classistatic.com/static/V/11161/img/placeholder-large.png"
3764,"85-95 Gamble Ave. - 2Br. ""Newly Renovated Suites""","City of Toronto","2022-09-09","2200","$","2","Apartment for Rent in Toronto managed by Q Residential Ask about our Parking Promotion!!! Key Property Details Beautiful & Well Maintained Building Spacious living room & Plenty of closet space ...","https://ca.classistatic.com/static/V/11161/img/srp-icons/icon-location-pin.svg"
3765,"1 Bedroom Apartments for Rent on Bathurst Street","City of Toronto","2022-09-09","1932","$","1","Join Us for Our In-person Open House Every Tuesday, from 4 pm - 6 pm. Call Now to Reserve Your Spot! With easy access to Hwy 401, these Bachelor, 1, and 2 Bedroom apartment rentals offer great access ... Join Us for Our In-person Open House Every Tuesday, from 4 pm - 6 pm. Call Now to Reserve Your Spot!","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3766,"2 Bedroom Apartments for Rent on Bathurst Street, North York","City of Toronto","2022-09-09","2170","$","2","Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ... Apartments in Toronto for Rent!","https://ca.classistatic.com/static/V/11161/img/placeholder-large.png"
3767,"2 Bedroom Apartments for Rent in Toronto","City of Toronto","2022-09-09","2332","$","2","***Join us for our Open House Every Wednesday From 4:00 pm - 6:00pm*** *Enjoy a $500 Gift Card Conditions May Apply. Contact us for Details.* Ideally situated just off HWY 401, this great location is ... Ask About our Rental Incentive!","https://ca.classistatic.com/static/V/11161/img/srp-icons/icon-location-pin.svg"
3768,"1 Bedroom Apartments for Rent in Toronto","City of Toronto","2022-09-09","1874","$","1","***Join us for our Open House Every Wednesday From 4:00 pm - 6:00pm*** *Enjoy a $500 Gift Card Conditions May Apply. Contact us for Details.* Ideally situated just off HWY 401, this great location is ... Ask About our Rental Incentive!","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3769,"1 Bedroom Apartments for Rent in Toronto","City of Toronto","2022-09-09","1842","$","1","*Join Us for Our Open House Every Wednesday from 4:00-6:00 pm* Ideally situated just off HWY 401, this great location is surrounded by Clanton and Earl Bales Parks. It is the perfect rental in North ... Ask About our Rental Incentive!","https://ca.classistatic.com/static/V/11161/img/placeholder-large.png"
3770,"1 Bedroom Apartments for Rent on Bathurst Street, North York","City of Toronto","2022-09-09","1850","$","1","Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ... Apartments in Toronto for Rent!","https://ca.classistatic.com/static/V/11161/img/srp-icons/icon-location-pin.svg"
3771,"2 Bedroom Apartments for Rent on Bathurst Street","City of Toronto","2022-09-09","2399","$","2","Join Us for Our In-person Open House Every Wednesday & Friday, from 4pm to 6pm. Call Now to Reserve Your Spot! Experience the charm of this historic three-story Toronto apartment building with a ... 1 Month FREE on 13 Month Lease","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3772,"Basement Markham","City of Toronto","2022-09-09","1650","$","2","Basement In High Desirable Community In Markham. Separate Enterance Ideal for a single individual or couple that are Working professionals 2 Bedrooms ,1 Washroom , Excellent Location For Transit ...","https://ca.classistatic.com/static/V/11161/img/placeholder-large.png"
3773,"2 Bedroom Condo for rent (DOWNTOWN TORONTO)","City of Toronto","2022-09-09","3500","$","2","Beautiful Luxury Condo In The Heart Of The Downtown Core! 2 Bedrooms With 2 Full Washrooms! Welcome To Infinity T'S Astro Unit! This Is One Of The Largest 2+Den Units In The Entire Building Boasting ...","https://ca.classistatic.com/static/V/11161/img/srp-icons/icon-location-pin.svg"
3774,"Parkdale Bachelor Apartment for Rent - 140 Jameson Avenue","City of Toronto","2022-09-09","1549","$","Bachelor/Studio","Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3775,"Parkdale 1 Bedroom Apartment for Rent - 140 Jameson Avenue","City of Toronto","2022-09-09","1899","$","1","Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...","https://ca.classistatic.com/static/V/11161/img/srp-icons/additional-options-badge.svg"
3776,"Parkdale 2 Bedroom Apartment for Rent - 90 Jameson Avenue","City of Toronto","2022-09-09","2349","$","2","Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...","https://ca.classistatic.com/static/V/11161/img/placeholder-large.png"
3777,"Parkdale 1 Bedroom Apartment for Rent - 146 Jameson Avenue","City of Toronto","2022-09-09","1849","$","1","Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...","https://media.kijiji.ca/api/v1/ca-prod-statics/images/cc/cc970248-61f8-4e42-9893-cba5f8177538?rule=kijijica-60-jpg"
3778,"Parkdale Bachelor Apartment for Rent - 90 Jameson Avenue","City of Toronto","2022-09-09","1599","$","Bachelor/Studio","Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...","https://ca.classistatic.com/static/V/11161/img/srp-icons/icon-location-pin.svg"
3779,"Jameson and Lakeshore Parkdale 1 Bedroom Apartment for Rent - 90","City of Toronto","2022-09-09","1949","$","1","Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3780,"FULLY RENOVATED LARGE 1 BR APARTMENT","City of Toronto","2022-09-09","1700","$","1","Take a chance because there are only two 1 BR. Apartments on the entire floor laundry as well. The Building is in exclusive environments, with many types of Shops and Ristorantes also only 2 minutes ...","https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/49/491f8d2f-ec8d-4f96-8734-2ed435902357?rule=kijijica-96-jpg"
3781,"2 Bedroom Suite | Newly Renovated| FMR FREE Call Today!","City of Toronto","2022-08-31","2269","$","2","Beautiful, and newly renovated Bachelor, one and two bedroom suites available now! Do not miss out on calling 50 Driftwood your home, Ruby Heights, located in the North York district of Toronto, has ... Incredible Incentives, Virtual Tours &amp; Incredible Suites! Call Today!","https://ca.classistatic.com/static/V/11161/img/placeholder-large.png"
3782,"Renovated Jr. 1 @ Yonge and Davisville","City of Toronto","2022-09-09","2100","$","1","To schedule a viewing, please call or text our Leasing Manager at 647-507-4461 BALLIOL TOWERS 155 Balliol Street, Toronto, ON M4S 1C4 SUITE FEATURES: 504 sq.ft. Renovated kitchen with stainless steel ...","https://media.kijiji.ca/api/v1/ca-prod-statics/images/22/22736442-da32-4aa3-8e55-3701bfba3ffe?rule=kijijica-60-jpg"
3783,"Premium 3 Bedroom Apartment Rental in North York!","City of Toronto","2022-09-06","2298","$","3","Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ... Proudly Managed by Realstar Management! Towns on the Ravine Offers 3 and 4 Bedroom Townhouses! Office Open Daily!","https://ca.classistatic.com/static/V/11161/img/srp-icons/icon-location-pin.svg"
3784,"BUY WITH ZERO DOWN, 5% OR RENT TO OWN PROGRAM","City of Toronto","2022-09-03","0","N/A","4","****Buy Any house with Zero Down or Rent-To-Own Program or 5% or 10% down payment based on your qualifications For Buyers -Buy House with Zero Down Payment Program -RENT-TO-OWN Program* -Buy House ...","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3785,"Scarborough  all bills included  Wexford ar","City of Toronto","2022-09-01","2300","$","2","2 bedroom house in quite location pharmacy and Lawrence, Victoria park, surrounded by trees, double car park, can park upto 4 cars, includes electric, gas and wifi, freshly painted, new standing ...","https://ca.classistatic.com/static/V/11161/img/srp-icons/additional-options-badge.svg"
3786,"Cozy bright basement near Ossington and Bloor- gardening  option","City of Toronto","2022-09-09","1320","$","1","Looking for a quiet tenant for this clean and cozy, bright, renovated one bedroom basement apartment. Features separate entrance from front of house, high ceilings, full kitchen, and four piece bath. ...","https://ca.classistatic.com/static/V/11161/img/placeholder-large.png"
3787,"Forest Hill Bachelor Apartment For Rent At Avenue & St. Clair","City of Toronto","2022-09-09","1700","$","Bachelor/Studio","Unfurnished large bachelor apartment in the prestige Forest Hill neibourhood at Avenue & St. Clair! Very bright with large windows overlooking Forest Hill. Very clean and safe. Streetcar station at ...","https://media.kijiji.ca/api/v1/ca-prod-statics/images/fc/fc8beb49-37d0-4ae5-aaf6-75f6862dfb6e?rule=kijijica-60-jpg"
3788,"North York Spacious 2 bedroom Apt Steps to Glencairn Subway Stn","City of Toronto","2022-09-09","2400","$","2","Available to move in NOW! Spacious Unfurnished 1600 squares foot 2-bedroom apartment in the lower level of a custom-build house. Lots of windows and lights. High ceiling. Heated flooring. Central ...","https://ca.classistatic.com/static/V/11161/img/srp-icons/icon-location-pin.svg"
3789,"One bedroom basement unit separate entrance","City of Toronto","2022-09-09","950","$","1","I have one bed room basement unit near warden subway station , Eglington town Center for rent , start immediately. You have separated Entre, own kitchen, living room , washroom, need one year lease , ...","https://ca.classistatic.com/static/V/11161/img/icon/icon-attributes-numberbedrooms.svg"
3790,"Basement apt at Kennedy/Eglinton","City of Toronto","2022-09-09","1200","$","1+Den","Basement apartment available on the Kennedy and Eglinton area. It’s in walking distance to stores, restaurants, schools, park and Kennedy Station. One large bedroom with a large living room with ...","https://ca.classistatic.com/static/V/11161/img/srp-icons/additional-options-badge.svg"
3791,"3 bedroom, 1 bathroom newly renovated main floor unit","City of Toronto","2022-09-09","2400","$","3","Newly renovated 3 bedrooms, 1 bath main floor unit in a legal duplex is available for rent in St. Catharines. Spacious open concept kitchen with new appliances, separate place for dining and sun room ...","https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/01/01fb37e7-f699-4ecf-af2a-eb2cf65d4625?rule=kijijica-96-jpg"
3792,"3 bedroom detached main house for rent in Pickering","City of Toronto","2022-09-09","2800","$","3","3 large size bedrooms, eat in kitchen and large living/dining room Walking distance to schools, plaza, library and Pickering town centre, 401 Kingston & Liverpool intersection Separate entrance legal ...","https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ae/ae7f65ca-42cc-49f1-ba84-789183126c86?rule=kijijica-96-jpg"
3793,"Downtown 2 Bedrooms Apartment for Rent - 191 Sherbourne Street","City of Toronto","2022-09-09","2575","$","2","Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing.(289) 277 7008Virtual Open House: View our units by clicking ... Beatifully renovated large apartments for rent Dowtown Toronto","https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/58/5851d5c7-e74b-4a4c-9c74-6152d1c04e94?rule=kijijica-96-jpg"
3794,"Downtown 2 Bedroom Apartment for Rent - 201 Sherbourne Street","City of Toronto","2022-09-09","2575","$","2","Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 699-1574Virtual Open House: View our units by clicking ...","https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fd/fd35a4b8-d637-45da-b62c-211c1a04c70c?rule=kijijica-96-jpg"
3795,"SPACIOUS AND RENOVATED BASEMENT APT (FURNISHED) AVAILABLE (RENT)","City of Toronto","2022-09-09","1200","$","1","Furnished BASEMENT ONE BEDROOM APARTMENT is available From March 1, for rent in Prime Location in house (ST. CLAIR/LANSDOWNE) Available NOVEMBER FIRST, 2022, All Utilities included. IDEAL FOR Couple, ...","https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/6f/6f2b2a39-8f41-4af6-b6a3-13b1010ea14f?rule=kijijica-96-jpg"
